"","Good_Bad","CUSTOMER_PROFILE_CODE","LOCATIONNAME","VEHICLEMODEL","ASSETCOST","LOANAMOUNT","EMI","TENURE","ADDRESSCONFIRMED","DESIGNATION","RESIDENCETYPE","NOOFYEARSINSAMECITY","RESIDENCESTABILITY","RESIDENCELOCALITY","BUSINESSCATEGORY","BUSINESSMARGINGROSS","INCOMEEMPLOYMENT","STABILITYINBUSINESS","STABILITYCONFIRMED","STABILTIYCONFIRMEDTHRU","ISFAMILYINVOLVED","OFFICETYPE","MONTHLYTURNOVER","STOCKVALUEINHAND","BUSINESSMARGINNET","NOOFEMPLOYEES","NAMEBOARDSEEN","OFFICELOCALITY","ISRESIDENCECOMEOFFICE","ENDUSEOFLOAN","ENDUSEOFASSET","ASSETLOCATION","NEIGHBOURREF","POLITICALLINK","PROFESSIONTYPE","CURRENTBUSINESSSTABILITY","APPLICANTDESIGNATION","ASSETREGMONTH","ASSETREGYEAR","LANDOWNERSHIP","IRRIGATIONSOURCE","CROPSCULTIVATED","DISTFROMSCELOCATION","DISTFROMDEALERLOCATION","IMGCONFIRM","TOTALEXPENSEPERMONTH","NETINCOMEPERMONTH","FOIR","UID","EtoI_Percent"
"7224","Good","PROF245","KARIMNAGAR","HYUNDAI VERNA VGT CRDI SX DIESEL 2008",250000,204250,10196,24,"Y","OWNED ","O",20,5,3,"PR006",0,1e+05,6,"Y",1,"Y","O",0,0,0,1,"Y",2,"Y","CAR  LOAN IN SALE PURCHASE ",1,"RAMAGUNDAM ","POSITIVE","N","SEP",6,"OWNED ",NA,0,NA,NA,NA,0,0,"Y",30000,70000,15,7224,14.57
"7225","Bad","PROF130","ORISSA","HYUNDAI ELITE I20 ASTA 1.4 CRDI DIESEL 2015",700000,604250,15610,60,"Y","SELF","O",30,30,3,"PR005",20,1e+05,7,"Y",5,"N","O",5e+05,700000,12,1,"Y",2,"N","GIVEN SELLER ",1,"BERHAMPUR","POSITIVE","N","SEP",7,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",40000,60000,26,7225,26.02
"7227","Bad","PROF346","VISAKHAPATNAM","TATA INDICA VISTA VX QUADRAJET DIESEL 2012",300000,254250,9449,36,"Y","SELF ","O",30,2,3,"PR005",0,42000,1,"N",5,"N","R",0,0,0,1,"Y",2,"N","PERSONAL ",1,"KATRENIKONA","POSITIVE","N","SEP",1,"PROPRIETOR ",NA,0,NA,NA,NA,0,0,"Y",10000,32000,30,7227,29.53
"7228","Bad","PROF369","VISAKHAPATNAM","TATA MANZA AURA QUADRAJET BS III DIESEL 2011",250000,200000,5524,60,"Y","SELF","R",4,4,3,"PR005",0,60000,3,"Y",5,"N","R",0,0,0,1,"N",1,"Y","PERSONLA",1,"KAKINADA","POSITIVE","N","SEP",3,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",15000,45000,12,7228,12.28
"7229","Good","PROF107","MADURAI","MARUTI SUZUKI ZEN ESTILO VXI PETROL 2011",300000,200000,6000,48,"Y","HUSBAND","O",25,10,3,"PR006",50,50000,10,"Y",5,"N","O",10,10,50,0,"Y",1,"Y","OWN USE",1,"MADURAI","POSITIVE","N","SEP",14,"LIC AGENT ",NA,0,NA,NA,NA,0,0,"Y",0,50000,12,7229,12
"7230","Good","PROF117","PUNE","TOYOTA INNOVA 2.5 G2 DIESEL 2006",400000,304250,11431,36,"Y","SELF ","R",15,15,3,"PR005",50,2e+05,4,"Y",5,"N","R",2e+05,0,30,1,"Y",2,"N","FOR PURCHASE USE ",1,"PUNE","POSITIVE","N","SEP",4,"PROP",NA,0,NA,NA,NA,0,0,"Y",60000,140000,8,7230,8.16
"7231","Good","PROF260","CHENNAI I","MARUTI SUZUKI SWIFT VDI DIESEL 2013",570000,400000,12334,48,"Y","BORROWER ","O",10,3,3,"PR005",0,150000,10,"N",5,"N","R",0,0,0,4,"Y",2,"N","APPLICANT",1,"CHENNAI","POSITIVE","N","SEP",10,"PROPRIEOR",NA,0,NA,NA,NA,0,0,"Y",0,150000,8,7231,8.22
"7232","Good","PROF245","HUBLI","VOLKSWAGEN POLO COMFORTLINE 1.2L DIESEL 2011",300000,204250,10383,24,"Y","APPLICANT","O",30,30,3,"PR005",75,1e+05,6,"Y",5,"N","R",6e+05,400000,20,1,"Y",2,"N","PERSONAL USE",1,"MARIYAMMANAHALLI","POSITIVE","N","SEP",6,"OWNER",NA,0,NA,NA,NA,0,0,"Y",41000,59000,32,7232,17.6
"7234","Good","PROF300","MADURAI","MARUTI SUZUKI SWIFT DZIRE ZDI DIESEL 2010",450000,354250,10776,48,"Y","APPLICANT ","O",32,32,3,"PR005",0,60000,8,"Y",5,"N","R",0,0,0,2,"Y",1,"N","APPLICANT ",1,"PUDUVAYAL ","POSITIVE","N","SEP",8,"PROPRIETOR ",NA,0,NA,NA,NA,0,0,"Y",21000,39000,37,7234,27.63
"7235","Good","PROF297","ROWB","MAHINDRA BOLERO PLUS AC DIESEL 2013",700000,384250,11855,47,"Y","SELF","O",29,29,3,"PR005",0,32000,10,"Y",5,"N","O",0,0,0,0,"N",2,"N","PURCHASE OF CAR",1,"MURSHIDABAD ","POSITIVE","N","SEP",2,"OWNER",NA,0,NA,NA,NA,0,0,"Y",13000,19000,62,7235,62.39
"7236","Bad","PROF032","CALICUT","MARUTI SUZUKI SWIFT VDI DIESEL 2014",575000,500000,12696,60,"Y","APPLICANT ","O",26,26,3,"",0,NA,0,"N",NA,"N","",0,0,0,0,"Y",NA,"","VEHICLE PURCHASE ",1,"CHAMMANNIR","POSITIVE","N","",NA,"",NA,0,NA,NA,NA,0,0,"Y",0,0,0,7236,Inf
"7237","Good","PROF227","CHENNAI I","TOYOTA FORTUNER 3.0 MT 4X2 DIESEL 2010",2000000,1000000,25459,60,"Y","HIRER","L",10,6,3,"PR002",0,52000,10,"Y",3,"N","R",0,0,0,0,"N",2,"N","CAR PURCHASE",1,"CHENNAI","POSITIVE","N","SAL",7,"SALES LEAD",NA,0,NA,NA,NA,0,0,"Y",15000,37000,69,7237,68.81
"7239","Good","PROF096","ORISSA","MAHINDRA SCORPIO VLX 2WD BS IV DIESEL 2013",1200000,608500,15467,60,"Y","APPLICANT","O",35,35,3,"PR005",10,8e+05,15,"Y",5,"Y","O",8e+06,0,5,250,"N",2,"Y","GIVEN TO SALER",2,"BHUBANESWAR","POSITIVE","N","SEP",4,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",400000,400000,4,7239,3.87
"7241","Good","PROF356","KARIMNAGAR","TOYOTA INNOVA 2.5 V 8 STR DIESEL 2009",520000,474250,13928,48,"Y","SELF","O",40,35,3,"PR005",0,80000,1,"Y",1,"N","O",0,0,0,3,"Y",1,"N","APPLICANT ",1,"","POSITIVE","N","SEP",2,"OWNER ",NA,0,NA,NA,NA,0,0,"Y",18000,62000,22,7241,22.46
"7242","Bad","PROF358","VARANASI","TATA SAFARI STORME 2.2 EX 4X2 DIESEL 2013",750000,454250,11535,60,"Y","OWNER","O",25,25,3,"PR005",0,70000,6,"N",5,"N","O",0,0,0,0,"N",2,"N","TO PURCHASE VEHICLE",1,"VARANASI","POSITIVE","N","SEP",6,"OWNER",NA,0,NA,NA,NA,0,0,"Y",20000,50000,23,7242,23.07
"7243","Good","PROF252","MADURAI","TOYOTA INNOVA 2.5 V 7STR DIESEL 2008",1000000,504250,18840,36,"Y","APPLICANT","O",40,40,3,"PR007",65,50000,35,"Y",5,"Y","O",50000,50000,65,3,"N",1,"Y","APPLICANT",1,"KALLIMANTHAYAM","POSITIVE","N","AGR",35,"OWNER",NA,0,NA,NA,NA,0,0,"Y",20000,30000,63,7243,62.8
"7244","Good","PROF115","MYSORE","MAHINDRA BOLERO VLX CRDE DIESEL 2011",400000,254250,9512,36,"Y","SELF","O",33,13,3,"PR006",40,1e+05,17,"Y",1,"Y","O",1e+06,500000,30,8,"Y",1,"Y","PURCHASE OF VEHICLE",1,"HUNSUR","POSITIVE","N","SEP",20,"PROP",NA,0,NA,NA,NA,0,0,"Y",50000,50000,19,7244,19.02
"7246","Good","PROF109","SALEM ","MARUTI SUZUKI SWIFT VDI DIESEL 2013",500000,404250,11875,48,"Y","APPLCIANT","O",25,20,3,"PR005",0,70000,10,"N",NA,"Y","O",0,0,0,5,"Y",2,"N","VECHILE PURCHASE",2,"KRISHNAGIRI","POSITIVE","N","SEP",5,"PROP",NA,0,NA,NA,NA,0,0,"Y",15000,55000,22,7246,21.59
"7247","Good","PROF176","PUNE","TOYOTA INNOVA 2.5 V 7STR DIESEL 2009",600000,504250,12939,60,"Y","SELF","O",5,5,3,"PR005",0,40000,3,"Y",1,"N","O",0,0,0,2,"Y",1,"Y","PURCHASE OF USED CAR",1,"PUNE","POSITIVE","N","SEP",3,"PROP",NA,0,NA,NA,NA,0,0,"Y",0,40000,32,7247,32.35
"7248","Good","PROF299","HYDERABAD","VOLKSWAGEN POLO TRENDLINE 1.2L DIESEL 2011",350000,304250,11461,36,"Y","APPLICANT","O",20,20,3,"PR005",0,60000,6,"Y",5,"N","O",0,0,0,0,"N",1,"N","PERSONAL USAGE",1,"BEERAMGUDA","POSITIVE","N","SEP",6,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",20000,40000,29,7248,28.65
"7249","Good","PROF229","MADURAI","MAHINDRA BOLERO ZLX BS IV DIESEL 2015",700000,600000,15375,60,"Y","APPLICANT","O",15,5,3,"PR001",0,49000,20,"N",NA,"N","O",0,0,0,0,"Y",2,"N","OWN USE",1,"PALANI","POSITIVE","N","SAL",20,"TAMIL PANDIT",NA,0,NA,NA,NA,0,0,"Y",16515,32485,65,7249,47.33
"7250","Good","PROF204","ERNAKULAM","HYUNDAI I20 ASTA 1.4 CRDI DIESEL 2013",550000,420000,10738,60,"Y","APPLICANT","O",28,28,3,"PR005",0,79000,6,"N",1,"N","R",0,0,0,1,"Y",2,"N","TO PURCHASE OF VEHICLE",1,"VELINALLOOR","POSITIVE","N","SEP",6,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",40000,39000,28,7250,27.53
"7253","Good","PROF322","TIRUNELVELI","TOYOTA INNOVA 2.5 G4 7 STR DIESEL 2008",900000,700000,20534,48,"Y","APPLICANT","R",17,7,3,"PR006",10,2e+05,17,"N",5,"N","O",3e+06,5000000,8,4,"Y",1,"N","APPLICANT",1,"TIRUNELVELI","POSITIVE","N","SEP",17,"OWNER",NA,0,NA,NA,NA,0,0,"Y",50000,150000,14,7253,13.69
"7256","Good","PROF235","INDORE","MARUTI SUZUKI SWIFT DZIRE VDI DIESEL 2011",500000,454250,12114,60,"Y","PROPERITOR","O",20,5,3,"PR005",0,50000,20,"Y",5,"Y","O",0,0,0,2,"N",1,"Y","FUND USE IN BUSINESS PURPOSE",1,"PITHAMPUR","POSITIVE","N","SEP",20,"PROPERITOR",NA,0,NA,NA,NA,0,0,"Y",10000,40000,30,7256,30.29
"7257","Good","PROF235","INDORE","TATA SAFARI STORME 2.2 LX 4X2 DIESEL 2013",700000,494250,12357,60,"Y","","",NA,NA,NA,"",0,0,0,"N",NA,"N","",0,0,0,0,"Y",NA,"N","",NA,"","POSITIVE","N","",0,"",NA,0,NA,NA,NA,0,0,"N",0,0,9.22337e+18,7257,Inf
"7258","Bad","PROF252","INDORE ","TOYOTA INNOVA 2.5 G4 7 STR DIESEL 2014",1020000,800000,32143,30,"Y","SELF","O",30,30,3,"PR007",0,125000,30,"Y",6,"N","O",0,0,0,2,"N",1,"N","PURCHASE OF VEHICLE",1,"DEWAS","POSITIVE","N","AGR",30,"OWNER OF AGRI LAND",NA,0,NA,NA,NA,0,0,"Y",0,125000,26,7258,25.71
"7259","Good","PROF235","JABALPUR","FORD ENDEAVOUR 2.5L 4X2 DIESEL 2010",500000,304250,9001,48,"Y","SELF CM","O",25,25,3,"PR005",0,60000,5,"N",5,"N","O",60000,0,0,2,"N",1,"Y","SALEPURCHASE",1,"BADKHERA BIRSINGHPUR SATNA","POSITIVE","N","SEP",5,"PRPRITOR GRAINMURCHANT",NA,0,NA,NA,NA,0,0,"Y",10000,50000,18,7259,18
"7262","Good","PROF150","LUCKNOW","TOYOTA INNOVA 2.5 G 8 STR BS III DIESEL 2011",715000,300000,10846,36,"Y","SELF","O",40,40,3,"PRO20",0,28101,5,"N",NA,"N","O",0,0,0,1,"N",1,"Y","PERSONAL",1,"","POSITIVE","N","PEN",5,"PENSIONER",NA,0,NA,NA,NA,0,0,"Y",0,28101,39,7262,38.6
"7263","Good","PROF235","INDORE","MARUTI SUZUKI SWIFT DZIRE VDI DIESEL 2013",500000,454250,12114,60,"Y","SELF","O",38,38,3,"PR005",0,65000,10,"Y",5,"Y","R",0,0,0,16,"Y",1,"N","VEHICLE PURCHASE",1,"INDORE","POSITIVE","N","SEP",10,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",28000,37000,33,7263,32.74
"7264","Bad","PROF060","MADURAI","MARUTI SUZUKI OMNI LPG BS III PETROL 2008",200000,100000,3924,36,"Y","APLLICANT ","O",39,15,3,"PR002",0,15000,15,"Y",5,"N","O",0,0,0,15,"Y",2,"N","APPLICANT ",1,"MADURAI ","POSITIVE","N","SAL",1,"STAFF NURSE ",NA,0,NA,NA,NA,0,0,"Y",0,15000,26,7264,26.16
"7265","Good","PROF356","COIMBATORE ","MARUTI SUZUKI OMNI MPI STD PETROL 2015",300000,229250,6947,48,"Y","APPLICANT","L",15,6,3,"PR005",0,90000,15,"Y",1,"Y","L",90000,0,0,5,"Y",1,"N","APPLICANT 4 YEARS",1,"TIRUPUR","POSITIVE","N","SEP",6,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",15000,75000,9,7265,9.26
"7266","Bad","PROF382","DEHRADUN","MARUTI SUZUKI SWIFT VDI ABS DIESEL 2013",425000,325000,8610,60,"Y","PROP","R",8,2,3,"PR005",0,30000,6,"N",NA,"N","R",0,0,0,0,"N",1,"Y","USED CAR PURCHASE",1,"DEHRADUN","POSITIVE","N","SEP",6,"PROP",NA,0,NA,NA,NA,0,0,"Y",14500,15500,56,7266,55.55
"7267","Good","PROF109","ORISSA","MARUTI SUZUKI ALTO 800 LXI PETROL 2014",300000,244250,6107,60,"Y","HUSBAND ","O",30,30,3,"PR006",50,35000,5,"N",6,"N","O",50000,50000,40,1,"N",1,"Y","APPLICANT ",2,"BALASORE ","POSITIVE","N","SEP",5,"PROPAITOR ",NA,0,NA,NA,NA,0,0,"Y",10000,25000,24,7267,24.43
"7268","Good","CP_004","NASIK","TATA MANZA ELAN QUADRAJET BS IV DIESEL 2011",400000,284250,8528,48,"Y","APP FATHER","O",40,40,3,"PR005",0,25000,3,"Y",5,"Y","O",0,0,0,0,"N",1,"Y","SELF",1,"DEOLA TAL DEOLA DIST NASIK","POSITIVE","N","SEP",3,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",0,25000,34,7268,34.11
"7269","Good","PROF150","SALEM ","TOYOTA INNOVA 2.5 V 8 STR DIESEL 2010",600000,504250,14288,48,"Y","APPLCIANT","R",20,10,3,"PRO20",0,62000,3,"N",NA,"N","R",0,0,0,0,"N",1,"N","VECHILE PURCHASE",1,"ATTUR","POSITIVE","N","OTH",3,"PENSIONER",NA,0,NA,NA,NA,0,0,"Y",15000,47000,30,7269,30.4
"7290","Bad","PROF252","HYDERABAD ","TOYOTA INNOVA 2.5 G1 DIESEL 2007",450000,400000,14612,36,"Y","APPLICANT ","O",25,25,3,"PR007",0,60000,10,"Y",5,"Y","O",0,0,0,1,"N",2,"Y","CAR PURCHASE",1,"HYDERABAD ","POSITIVE","N","AGR",10,"FARMER ",NA,0,NA,NA,NA,0,0,"Y",8000,52000,28,7290,28.1
"7291","Bad","PROF358","VIJAYAWADA","MARUTI SUZUKI SWIFT DZIRE VDI BS IV DIESEL 2015",600000,554250,15683,60,"Y","APPLICANT ","O",25,25,3,"PR005",0,80000,8,"Y",5,"N","R",0,0,0,2,"N",2,"N","LOAN FOR VEHICLE PURCHASE ",1,"GUNTUR","POSITIVE","N","SEP",8,"PROPRIETOR ",NA,0,NA,NA,NA,0,0,"Y",40000,40000,39,7291,39.21
"7292","Bad","PROF109","SALEM ","TOYOTA INNOVA 2.5 V 8 STR DIESEL 2011",1400000,504250,15338,48,"Y","SPOUCE ","R",5,2,3,"PR006",0,85000,8,"Y",5,"Y","R",0,0,0,1,"N",2,"N","ASSET PURCHASE ",2,"SALEM","POSITIVE","N","SEP",8,"PROPREITOR ",NA,0,NA,NA,NA,0,0,"Y",42000,43000,36,7292,35.67
"7293","Bad","PROF211","RAIPUR ","MARUTI SUZUKI WAGON R LXI BS II PETROL 2010",240000,184250,6654,36,"Y","WIFE","O",25,25,3,"PR002",0,35000,15,"N",5,"N","O",15000,0,0,5,"Y",2,"N","PERSONAL & FAMILY USAGE",1,"BILASPUR","POSITIVE","N","SAL",15,"MANAGER",NA,0,NA,NA,NA,0,0,"Y",15000,20000,33,7293,33.27
"7295","Good","PROF218","KOLKATA","TATA SUMO VICTA EX DIESEL 2010",700000,174250,8868,24,"Y","APPLICANT","O",30,30,3,"PR005",0,105000,7,"N",NA,"N","O",105000,0,0,7,"Y",1,"Y","APPLICANT",1,"","POSITIVE","N","SEP",7,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",0,105000,8,7295,8.45
"7296","Good","PROF286","COIMBATORE ","HYUNDAI I10 MAGNA 1.2 PETROL 2011",500000,284250,10336,36,"Y","APPLICANT","R",15,10,3,"PR005",0,82000,20,"N",NA,"N","R",0,0,0,0,"N",2,"N","SALE PURCHASE I10",1,"COIMBATORE","POSITIVE","N","SEP",15,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",25000,57000,18,7296,18.13
"7297","Good","PROF311","AURANGABAD","CHEVROLET BEAT LT DIESEL 2014",250000,104250,3852,36,"Y","SELF","O",20,20,3,"PR005",0,1e+05,20,"Y",5,"Y","O",2e+05,0,0,0,"Y",2,"Y","SALE-PURCHASE",1,"AURANGABAD","POSITIVE","N","SEP",20,"PROPRITER",NA,0,NA,NA,NA,0,0,"Y",10000,90000,4,7297,4.28
"7299","Bad","PROF244","TIRUNELVELI ","MARUTI SUZUKI SWIFT DZIRE VDI BS IV DIESEL 2015",600000,504250,13657,60,"Y","APPLICANT ","R",20,15,3,"PR005",0,50000,15,"Y",5,"Y","L",0,0,0,0,"Y",2,"N","FAMILY AND TRAVELL BUSSINESS ",1,"","POSITIVE","N","SEP",15,"PROPREITOR ",NA,0,NA,NA,NA,0,0,"Y",0,50000,27,7299,27.31
"7300","Bad","PROF289","LUDHIANA","TATA SAFARI 4X2 DIESEL 2009",300000,254250,12925,24,"N","NAA","O",5,5,3,"PR006",0,45000,15,"N",5,"Y","O",0,0,0,3,"Y",2,"N","VEHICLE PERSONAL USE & USE ARE BOTH FAMILY PERSON",1,"","POSITIVE","N","SEP",15,"SELF EMPLOYED",NA,0,NA,NA,NA,0,0,"Y",0,45000,29,7300,28.72
"7301","Good","PROF204","BANGALORE ","HYUNDAI I10 SPORTZ 1.2 PETROL 2009",200000,154250,5763,36,"Y","APPLICANT ","O",8,3,3,"PR002",0,20000,5,"Y",5,"N","R",0,0,0,0,"Y",1,"N","APPLICANT ",1,"TUMKUR ","POSITIVE","N","SAL",2,"SALES EXECUTIVE ",NA,0,NA,NA,NA,0,0,"Y",5000,15000,38,7301,38.42
"7302","Good","PROF377","BANGALORE ","TOYOTA INNOVA 2.5 G 8 STR BS III DIESEL 2012",550000,504250,15615,48,"Y","APLICANT","L",45,5,3,"PR005",0,50000,12,"N",5,"N","L",50000,0,0,1,"N",1,"Y","APPLICANT",4,"BANGLORE","POSITIVE","N","SEP",12,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",20000,30000,52,7302,52.05
"7304","Good","PROF235","RAIPUR ","MARUTI SUZUKI SWIFT ZDI DIESEL 2014",600000,404250,11960,48,"Y","OWNER","O",20,5,3,"PR005",10,40000,3,"N",1,"N","O",20000,100000,8,2,"Y",2,"N","PERSONNAL USE",1,"DURG","POSITIVE","N","SEP",3,"OWNER",NA,0,NA,NA,NA,0,0,"Y",10000,30000,40,7304,39.87
"7305","Good","PROF046","BANGALORE ","TOYOTA INNOVA 2.5 V 8 STR DIESEL 2010",950000,908500,23470,60,"Y","APPLICANT ","R",16,3,3,"PR005",0,7e+05,10,"Y",1,"N","R",1500000,0,0,60,"Y",2,"N","PURCHASE OF USED INNOVA ",1,"BANGALORE ","POSITIVE","N","SEP",10,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",0,700000,3,7305,3.35
"7306","Good","PROF109","VIJAYAWADA","HYUNDAI I10 SPORTZ 1.2 PETROL 2011",300000,254250,7628,48,"Y","APPLT","R",30,9,3,"PR018",0,5500,30,"N",NA,"N","R",0,0,0,1,"Y",1,"N","CO APPLT",2,"NELLORE","POSITIVE","N","OTH",30,"HOUSE WIFE",NA,0,NA,NA,NA,0,0,"Y",0,5500,139,7306,138.69
"7307","Bad","PROF282","NASIK","HYUNDAI I20 ASTA 1.4 DIESEL 2010",400000,204250,5958,48,"Y","SELF","O",20,20,3,"PR005",0,65000,2,"Y",6,"Y","R",70000,0,0,1,"Y",2,"Y","FOR PERSONAL USE",1,"NIPHAD DIST NASHIK","POSITIVE","N","SEP",2,"OWNER",NA,0,NA,NA,NA,0,0,"Y",28762,36238,30,7307,16.44
"7308","Bad","PROF096","CHENNAI I","MAHINDRA BOLERO ZLX BS IV DIESEL 2016",700000,604250,15359,60,"Y","APPLICANT","O",35,35,3,"PR005",0,130000,17,"N",NA,"N","O",0,0,0,0,"N",1,"Y","APPLICANT FAMILY USE",1,"CHENNAI","POSITIVE","N","SEP",17,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",0,130000,12,7308,11.81
"7309","Good","PROF130","HYDERABAD ","HYUNDAI I20 SPORTZ 1.2 BS IV PETROL 2015",400000,300000,7750,60,"Y","APPLICANT","O",25,18,3,"PR005",0,55000,5,"Y",6,"N","O",0,0,0,0,"N",1,"N","FAMILY USAGE",1,"","POSITIVE","N","SEP",5,"PROPREITOR",NA,0,NA,NA,NA,0,0,"Y",20000,35000,22,7309,22.14
"7320","Bad","PROF371","VISAKHAPATNAM","MARUTI SUZUKI SWIFT DZIRE VDI DIESEL 2009",400000,300000,9250,48,"Y","SELF","O",42,42,3,"PR005",0,50000,10,"Y",5,"Y","O",0,0,0,3,"N",1,"Y","ASSET TO BE USED BY APPLICANT",1,"VIZAG","POSITIVE","N","SEP",10,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",10000,40000,23,7320,23.12
"7322","Good","PROF227","DEHRADUN","HYUNDAI EON ERA PETROL 2014",320000,224250,8285,36,"Y","PLANT HEAD","O",30,15,3,"PR002",0,34000,6,"Y",1,"N","L",0,0,0,0,"N",2,"N","USED CAE PURCHASE",1,"","POSITIVE","N","SAL",6,"PLANT HEAD",NA,0,NA,NA,NA,0,0,"Y",18530,15470,72,7322,53.56
"7324","Bad","PROF245","HYDERABAD ","MARUTI SUZUKI ALTO 800 LXI PETROL 2012",300000,200000,7536,36,"Y","APPLICANT","O",25,25,3,"PR005",0,55000,3,"Y",5,"N","O",0,0,0,0,"N",1,"N","PERSONAL  USAGE ",1,"","POSITIVE","N","SEP",3,"PROPREITOR ",NA,0,NA,NA,NA,0,0,"Y",20000,35000,22,7324,21.53
"7325","Good","PROF300","MADURAI","FORD FIGO 1.4 TITANIUM (D) 2012",450000,304250,9587,48,"Y","APPLICANT","O",20,1,3,"PR004",0,40000,5,"Y",5,"N","O",0,0,0,2,"N",2,"Y","OWN USE",1,"","POSITIVE","N","SEP",5,"PARTNER ",NA,0,NA,NA,NA,0,0,"Y",0,40000,24,7325,23.97
"7326","Bad","PROF284","JABALPUR ","MARUTI SUZUKI SWIFT LDI BS IV DIESEL 2013",500000,304250,8241,60,"Y","SELF","O",45,21,3,"PR005",0,50000,3,"N",1,"N","O",0,0,0,0,"Y",2,"N","PURCHASE VEHICLE",1,"PANNA","POSITIVE","Y","SEP",3,"PROPERIOTOR",NA,0,NA,NA,NA,0,0,"Y",25000,25000,33,7326,32.96
"7329","Good","PROF252","TRICHY ","RENAULT SCALA RXL DIESEL 2013",600000,504250,19008,36,"Y","APPLICANT ","O",46,9,3,"PR005",25,145000,15,"Y",5,"N","O",5e+05,5000,20,10,"N",1,"Y","FAMILY EXPENSES  TO RE FINANCE ",1,"VAIYAMPATTY","POSITIVE","N","SEP",15,"PROPREITOR ",NA,0,NA,NA,NA,0,0,"Y",15000,130000,15,7329,14.62
"7340","Bad","PROF252","KARIMNAGAR","MARUTI SUZUKI SWIFT VDI DIESEL 2015",600000,504250,16162,48,"Y","BORROWER","O",33,33,3,"PR007",0,5e+05,10,"Y",5,"Y","O",0,0,0,0,"Y",1,"N","VEHICLE PURCHASE",1,"RAGHAVA PET","POSITIVE","N","AGR",10,"PROPRIETER",NA,0,NA,NA,NA,0,0,"Y",200000,300000,5,7340,5.39
"7342","Bad","PROF109","LUDHIANA","HONDA JAZZ 1.5 VX MT DIESEL 2016",850000,804250,20777,60,"N","SELF ","R",39,3,3,"PR005",0,150000,15,"Y",5,"N","O",0,0,0,10,"Y",2,"N","FAMILY USE ",1,"","POSITIVE","N","SEP",15,"PROP ",NA,0,NA,NA,NA,0,0,"Y",0,150000,14,7342,13.85
"7343","Good","PROF150","CALICUT","TOYOTA INNOVA 2.5 GX 8 STR BS IV DIESEL 2010",700000,504250,15342,48,"Y","APPLICANT AND CO APPLICANT ","O",35,16,3,"PR006",0,2e+05,20,"Y",5,"N","R",0,0,0,1,"N",1,"Y","VEHICLES PURCHASE ",1,"ANAMANGAD    PATTAMBI ","POSITIVE","N","SEP",15,"NRI ",NA,0,NA,NA,NA,0,0,"Y",25000,175000,9,7343,8.77
"7344","Good","PROF305","INDORE ","MARUTI SUZUKI EECO 7 STR PETROL 2012",270000,214250,6339,48,"Y","SELF","O",62,62,3,"PR005",0,48333,3,"Y",5,"Y","R",0,0,0,0,"Y",1,"N","COMMERCIAL USE",1,"KAMPEL","POSITIVE","N","SEP",3,"OWNER",NA,0,NA,NA,NA,0,0,"Y",22000,26333,24,7344,24.07
"7346","Good","PROF249","LUCKNOW","TATA INDIGO ECS LX TDI DIESEL 2013",360000,264250,13488,24,"Y","OWNER","O",17,4,3,"PR001",0,40928,4,"Y",6,"N","O",0,0,0,1,"N",1,"N","PERSONAL ",1,"","POSITIVE","N","SAL",4,"ASSISTANT TEACHER",NA,0,NA,NA,NA,0,0,"Y",7000,33928,40,7346,39.75
"7347","Good","PROF377","CHENNAI I","SKODA LAURA AMBIENTE 1.9 TDI AT DIESEL 2008",430000,304250,13122,30,"Y","BORROWER ","O",20,10,3,"PR005",0,1e+05,10,"N",5,"N","O",0,0,0,0,"Y",1,"Y","APPLICANT",1,"CHENNAI ","POSITIVE","N","SEP",10,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",0,100000,13,7347,13.12
"7348","Good","PROF245","KOLHAPUR","FORD FIESTA EXI 1.4 TDCI LTD DIESEL 2010",275000,204250,10519,24,"Y","SELF","O",20,15,3,"PR005",0,60000,10,"N",NA,"N","R",0,0,0,3,"Y",2,"N","APPLICANT",1,"SANGLI","POSITIVE","N","SEP",10,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",15000,45000,23,7348,23.38
"7349","Good","PROF203","ROWB","MARUTI SUZUKI OMNI 8 SEATER BS IV PETROL 2015",300000,169250,6324,36,"Y","SON","O",30,15,3,"PR005",0,15000,5,"N",5,"N","O",0,0,0,0,"N",1,"Y"," APPLICANT AND HER FAMILY ",1,"MATIGARA","POSITIVE","N","SEP",5,"PROPRIETOR",NA,0,NA,NA,NA,0,0,"Y",3000,12000,53,7349,52.7
